river,state,district,year,month,water_level_m,discharge_cumecs,warning_level_m,danger_level_m,status,flood_alert
Ganga,Uttarakhand,Haridwar,2009,5,212.95,267901.7,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2009,6,396.53,381540.5,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2009,7,569.8,505735.8,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2009,8,553.03,814871.9,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2009,9,408.32,572031.3,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2009,10,297.67,428075.6,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2009,11,212.24,266920.0,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2009,12,128.55,166609.6,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2010,1,118.22,154209.0,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2010,2,83.99,108743.8,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2010,3,103.2,84345.5,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2010,4,131.71,122151.4,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2010,5,226.46,293324.2,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2010,6,457.4,410335.5,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2010,7,623.58,621751.5,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2010,8,555.17,638368.1,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2010,9,449.89,462260.3,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2010,10,292.36,307229.5,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2010,11,199.35,275615.8,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2010,12,136.04,153536.4,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2011,1,85.82,92631.8,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2011,2,98.12,102611.6,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2011,3,131.83,157457.1,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2011,4,130.85,187034.0,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2011,5,190.48,240844.1,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2011,6,422.31,426232.3,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2011,7,684.64,681083.1,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2011,8,540.16,435430.6,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2011,9,369.24,357360.4,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2011,10,306.76,374230.2,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2011,11,181.28,186875.6,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2011,12,118.65,114467.4,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2012,1,87.35,115402.8,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2012,2,97.1,144181.3,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2012,3,138.9,143205.6,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2012,4,146.19,178261.3,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2012,5,216.62,283256.4,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2012,6,440.46,573072.6,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2012,7,533.57,601017.1,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2012,8,650.25,694582.3,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2012,9,423.4,343610.6,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2012,10,284.52,239530.6,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2012,11,230.18,280858.9,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2012,12,107.03,118897.7,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2013,1,105.57,91790.2,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2013,2,96.75,93680.4,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2013,3,122.19,102203.7,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2013,4,145.73,141153.3,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2013,5,221.81,177725.4,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2013,6,482.89,635659.5,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2013,7,809.82,968082.6,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2013,8,969.49,1332742.4,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2013,9,337.58,274834.6,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2013,10,255.14,349986.8,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2013,11,178.64,230621.2,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2013,12,121.16,132888.9,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2014,1,116.66,174452.7,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2014,2,102.29,144522.1,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2014,3,134.64,117129.0,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2014,4,152.03,150473.3,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2014,5,233.33,195831.5,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2014,6,437.25,389913.0,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2014,7,587.52,486335.9,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2014,8,535.37,502315.6,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2014,9,420.13,504380.4,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2014,10,266.9,260770.8,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2014,11,240.04,195762.5,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2014,12,125.36,139315.3,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2015,1,107.87,89601.0,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2015,2,89.43,117284.2,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2015,3,124.26,178055.8,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2015,4,133.95,123069.7,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2015,5,202.99,170243.9,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2015,6,431.19,447122.2,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2015,7,559.25,692868.8,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2015,8,516.19,560102.0,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2015,9,389.01,352058.3,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2015,10,278.72,247356.5,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2015,11,185.39,244808.2,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2015,12,116.22,169778.3,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2016,1,113.39,104970.8,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2016,2,97.47,130154.1,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2016,3,131.78,129431.9,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2016,4,170.74,249586.4,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2016,5,202.97,231108.1,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2016,6,418.69,484843.8,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2016,7,581.65,474370.3,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2016,8,490.32,399079.9,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2016,9,402.18,507661.0,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2016,10,266.53,250489.4,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2016,11,165.9,231610.8,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2016,12,129.41,146804.2,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2017,1,78.32,101874.5,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2017,2,101.6,104164.2,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2017,3,112.33,144765.2,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2017,4,135.68,136514.3,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2017,5,197.18,193099.9,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2017,6,430.43,513442.7,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2017,7,549.68,480243.1,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2017,8,520.85,492612.5,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2017,9,362.9,357644.6,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2017,10,263.37,213504.4,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2017,11,204.29,250091.0,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2017,12,128.55,164006.6,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2018,1,89.93,77852.4,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2018,2,104.09,108844.6,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2018,3,128.01,145858.7,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2018,4,137.08,169830.2,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2018,5,210.01,178165.6,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2018,6,462.56,544798.6,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2018,7,591.24,875932.1,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2018,8,580.41,593192.9,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2018,9,435.79,470016.4,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2018,10,308.98,307438.1,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2018,11,193.53,280141.0,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2018,12,119.48,160771.7,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2019,1,95.89,88044.0,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2019,2,83.67,106121.2,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2019,3,108.26,104175.2,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2019,4,141.02,139743.5,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2019,5,197.93,169116.4,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2019,6,384.16,534594.0,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2019,7,526.38,619947.5,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2019,8,607.46,762298.4,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2019,9,370.87,390207.7,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2019,10,252.66,203617.4,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2019,11,190.37,156630.0,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2019,12,108.39,154008.6,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2020,1,102.47,88223.8,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2020,2,72.31,85325.9,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2020,3,98.98,92467.1,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2020,4,153.54,204312.9,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2020,5,220.77,189340.5,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2020,6,444.38,497608.7,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2020,7,681.4,839904.5,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2020,8,532.48,585651.0,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2020,9,377.78,320946.3,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2020,10,347.58,435173.3,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2020,11,190.59,156062.1,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2020,12,86.89,121059.1,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2021,1,109.07,90189.6,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2021,2,103.74,92685.1,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2021,3,140.58,181679.3,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2021,4,129.61,155529.1,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2021,5,227.89,203134.1,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2021,6,432.15,366281.6,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2021,7,894.9,832104.6,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2021,8,775.14,640750.9,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2021,9,383.07,362228.4,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2021,10,356.94,425591.2,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2021,11,149.11,122418.3,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2021,12,120.2,105975.6,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2022,1,89.32,131047.2,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2022,2,100.12,124391.1,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2022,3,111.05,166139.3,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2022,4,140.72,123830.1,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2022,5,218.17,262262.0,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2022,6,448.63,601371.5,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2022,7,969.62,1443492.1,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2022,8,776.21,1145055.9,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2022,9,369.36,349504.4,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2022,10,252.28,343707.1,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2022,11,208.78,198651.4,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2022,12,130.18,116264.3,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2023,1,101.87,121338.5,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2023,2,100.3,142612.0,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2023,3,117.89,136992.5,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2023,4,142.4,148568.0,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2023,5,242.27,324867.3,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2023,6,407.19,578807.8,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2023,7,459.27,578761.8,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2023,8,545.29,736887.8,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2023,9,363.57,370868.2,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2023,10,302.08,440209.8,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2023,11,210.53,304700.4,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2023,12,128.11,156137.1,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2024,1,92.59,100220.8,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2024,2,86.11,91796.5,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2024,3,113.06,91216.3,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2024,4,120.71,136216.1,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2024,5,223.91,305379.8,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2024,6,497.77,671858.0,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2024,7,567.98,673443.3,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2024,8,584.47,710502.0,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2024,9,353.13,408718.3,340.0,346.0,Above Danger,True
Ganga,Uttarakhand,Haridwar,2024,10,310.33,318423.9,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2024,11,196.42,226623.6,340.0,346.0,Normal,False
Ganga,Uttarakhand,Haridwar,2024,12,122.64,161322.9,340.0,346.0,Normal,False
Kali,Uttarakhand,Pithoragarh,2000,1,1.17,1249.2,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2000,2,1.26,1827.2,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2000,3,1.47,1816.2,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2000,4,1.82,2015.6,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2000,5,2.85,2691.4,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2000,6,5.93,8613.5,4.0,5.5,Above Danger,True
Kali,Uttarakhand,Pithoragarh,2000,7,6.76,5637.7,4.0,5.5,Above Danger,True
Kali,Uttarakhand,Pithoragarh,2000,8,6.31,9449.4,4.0,5.5,Above Danger,True
Kali,Uttarakhand,Pithoragarh,2000,9,4.0,5800.9,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2000,10,3.71,5438.8,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2000,11,2.94,2657.3,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2000,12,1.45,1998.9,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2001,1,1.16,1727.7,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2001,2,1.27,1077.4,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2001,3,1.35,1188.9,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2001,4,1.64,1336.1,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2001,5,2.43,3209.7,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2001,6,5.62,6948.9,4.0,5.5,Above Danger,True
Kali,Uttarakhand,Pithoragarh,2001,7,7.02,7221.4,4.0,5.5,Above Danger,True
Kali,Uttarakhand,Pithoragarh,2001,8,5.87,7737.4,4.0,5.5,Above Danger,True
Kali,Uttarakhand,Pithoragarh,2001,9,4.77,4153.3,4.0,5.5,Above Warning,True
Kali,Uttarakhand,Pithoragarh,2001,10,3.39,4455.6,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2001,11,2.51,3515.3,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2001,12,1.48,2023.2,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2002,1,1.02,959.7,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2002,2,1.37,1551.6,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2002,3,1.55,2221.4,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2002,4,1.67,1916.2,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2002,5,2.73,2743.7,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2002,6,4.9,6209.4,4.0,5.5,Above Warning,True
Kali,Uttarakhand,Pithoragarh,2002,7,6.85,7542.8,4.0,5.5,Above Danger,True
Kali,Uttarakhand,Pithoragarh,2002,8,6.82,6901.3,4.0,5.5,Above Danger,True
Kali,Uttarakhand,Pithoragarh,2002,9,4.38,4055.1,4.0,5.5,Above Warning,True
Kali,Uttarakhand,Pithoragarh,2002,10,3.36,4557.8,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2002,11,2.49,3379.8,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2002,12,1.47,1368.5,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2003,1,1.0,1096.4,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2003,2,1.08,1376.5,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2003,3,1.5,1587.9,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2003,4,1.66,1865.2,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2003,5,2.61,3656.1,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2003,6,5.2,5347.3,4.0,5.5,Above Warning,True
Kali,Uttarakhand,Pithoragarh,2003,7,6.76,8709.3,4.0,5.5,Above Danger,True
Kali,Uttarakhand,Pithoragarh,2003,8,6.54,8229.2,4.0,5.5,Above Danger,True
Kali,Uttarakhand,Pithoragarh,2003,9,4.86,6944.4,4.0,5.5,Above Warning,True
Kali,Uttarakhand,Pithoragarh,2003,10,3.71,3656.4,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2003,11,2.72,2627.0,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2003,12,1.69,1546.4,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2004,1,1.07,1397.4,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2004,2,1.09,1150.9,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2004,3,1.51,2180.7,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2004,4,1.8,2698.7,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2004,5,2.57,2946.5,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2004,6,4.88,5680.5,4.0,5.5,Above Warning,True
Kali,Uttarakhand,Pithoragarh,2004,7,6.93,8037.8,4.0,5.5,Above Danger,True
Kali,Uttarakhand,Pithoragarh,2004,8,5.56,4933.1,4.0,5.5,Above Danger,True
Kali,Uttarakhand,Pithoragarh,2004,9,4.54,5396.6,4.0,5.5,Above Warning,True
Kali,Uttarakhand,Pithoragarh,2004,10,3.22,4331.6,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2004,11,2.28,1946.0,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2004,12,1.38,1851.5,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2005,1,1.4,1294.2,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2005,2,1.14,1189.6,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2005,3,1.44,1868.3,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2005,4,1.68,2248.0,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2005,5,2.28,3060.6,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2005,6,4.8,6478.5,4.0,5.5,Above Warning,True
Kali,Uttarakhand,Pithoragarh,2005,7,7.68,8461.6,4.0,5.5,Above Danger,True
Kali,Uttarakhand,Pithoragarh,2005,8,6.68,7127.7,4.0,5.5,Above Danger,True
Kali,Uttarakhand,Pithoragarh,2005,9,4.2,5454.4,4.0,5.5,Above Warning,True
Kali,Uttarakhand,Pithoragarh,2005,10,2.9,4020.8,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2005,11,1.86,2447.2,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2005,12,1.38,1224.6,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2006,1,1.27,1086.4,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2006,2,1.13,1246.2,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2006,3,1.19,1733.4,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2006,4,1.82,1749.4,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2006,5,2.59,3458.2,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2006,6,5.78,4642.4,4.0,5.5,Above Danger,True
Kali,Uttarakhand,Pithoragarh,2006,7,7.58,10771.3,4.0,5.5,Above Danger,True
Kali,Uttarakhand,Pithoragarh,2006,8,7.32,7895.6,4.0,5.5,Above Danger,True
Kali,Uttarakhand,Pithoragarh,2006,9,4.18,5144.8,4.0,5.5,Above Warning,True
Kali,Uttarakhand,Pithoragarh,2006,10,3.52,4807.2,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2006,11,2.14,2847.8,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2006,12,1.57,1424.5,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2007,1,1.1,1507.8,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2007,2,1.18,1565.1,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2007,3,1.12,1290.0,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2007,4,1.61,1702.4,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2007,5,2.24,3056.4,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2007,6,4.49,6225.2,4.0,5.5,Above Warning,True
Kali,Uttarakhand,Pithoragarh,2007,7,7.0,7247.2,4.0,5.5,Above Danger,True
Kali,Uttarakhand,Pithoragarh,2007,8,5.59,6075.6,4.0,5.5,Above Danger,True
Kali,Uttarakhand,Pithoragarh,2007,9,4.02,5732.4,4.0,5.5,Above Warning,True
Kali,Uttarakhand,Pithoragarh,2007,10,3.04,3081.3,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2007,11,2.34,2330.6,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2007,12,1.46,1323.4,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2008,1,0.82,937.8,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2008,2,0.92,1359.0,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2008,3,1.51,2055.6,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2008,4,1.86,2460.3,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2008,5,2.63,2654.9,4.0,5.5,Normal,False
Kali,Uttarakhand,Pithoragarh,2008,6,4.76,6681.4,4.0,5.5,Above Warning,True
